show_id,type,title,director,cast,country,date_added,month_added,year_added,release_year,rating,length,listed_in,description,seasons,titleId,averageRating,numVotes,cast_genders,cast_majority,cast_ratio,director_genders,director_majority
s2094,TV Show,Her Mother's Killer,,"Carolina Gómez, Marlon Moreno, George Slebi, Geraldine Zivic, Andrea Gómez, María Cecilia Botero, Juliana Galvis, Edwin Maya, Alejandro Gutiérrez, Viviana Santos, Michelle Manterola, Juan Alfonso Baptista, Carolina Cuervo, Santiago Felipe Gomez, Matias Maldonado, Kristina Lilley, Mauricio Figueroa, Ana Wills, Juan Manuel Diaz, Ricardo Mejia, Orlando Valenzuela, Ana-María Sánchez, Julieta Villar",Colombia,"August 26, 2020",8,2020,2020,TV-MA,,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Nearly 30 years after her mom's murder, a political strategist launches a calculated plan to ruin the Colombian presidential candidate who killed her.",1.0,tt10348078,7.8,272.0,"['female', 'male', 'male', 'female', 'female', 'female', 'female', 'male', 'male', 'female', 'female', 'male', 'female', 'male', 'male', 'female', 'male', 'female', 'male', 'male', 'male', 'unknown', 'female']",female,0.4782608695652174,,none
s2097,TV Show,Million Dollar Beach House,,,United States,"August 26, 2020",8,2020,2020,TV-MA,,Reality TV,The competition is fierce — and the drama undeniable — as a group of young and hungry agents try to seal the deal on luxury listings in the Hamptons.,1.0,tt12882136,4.2,818.0,,none,0.0,,none
s2099,TV Show,Emily's Wonder Lab,,"Emily Callandrelli, Sky Alexis, Kennedi Butler, Arya Darbahani, Christopher Farrar, Alex Jayne Go, Jayden Langarcia, Makenzie Lee-Foster, Tenz McCall, Zaela Rae, Mason Wells",United States,"August 25, 2020",8,2020,2020,TV-Y,,Kids' TV,"Science-loving host Emily Calandrelli makes STEAM fun with activities, demonstrations and at-home experiments that'll make you think — and blow your mind!",1.0,tt10687464,8.7,191.0,"['female', 'female', 'female', 'male', 'male', 'female', 'unknown', 'female', 'male', 'female', 'male']",female,0.5454545454545454,,none
s2100,TV Show,Trinkets,,"Brianna Hildebrand, Kiana Madeira, Quintessa Swindell, Brandon Butler, Odiseas Georgiadis, Henry Zaga, Larry Sullivan, Larisa Oleynik",United States,"August 25, 2020",8,2020,2020,TV-MA,,"TV Dramas, Teen TV Shows",A grieving teen finds an unexpected connection with two classmates at her new high school after they all land in the same Shoplifters Anonymous group.,2.0,,,,"['female', 'female', 'female', 'male', 'male', 'male', 'male', 'female']",equal,0.5,,none
s2102,TV Show,Baewatch: Parental Guidance,,,,"August 22, 2020",8,2020,2019,TV-MA,,"British TV Shows, Reality TV, Romantic TV Shows","Couples go on a romantic getaway to test their relationships, not knowing their families are calling the shots and cringing over their every move.",1.0,,,,,none,0.0,,none
s2103,TV Show,Ojos in d' House,,"'Najite Dede, Jude Chukwuka, Taiwo Arimoro, Odenike Odetola, Funmi Eko, Keppy Ekpenyong",Nigeria,"August 22, 2020",8,2020,2013,TV-G,,"International TV Shows, TV Comedies","After a newly rich family moves into an upper-class neighborhood, they try to keep their matriarch's obsessive pursuit of social acceptance in check.",1.0,,,,"['unknown', 'male', 'male', 'female', 'female', 'unknown']",equal,0.3333333333333333,,none
s2106,TV Show,Hoops,,"Jake Johnson, Ron Funches, Cleo King, Natasha Leggero, A.D. Miles, Rob Riggle, Steve Berg, Eric Edelstein, Ben Hoffman, Mary Holland, Gil Ozeri, Sam Richardson, Nick Swardson",United States,"August 21, 2020",8,2020,2020,TV-MA,,TV Comedies,A foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around. Good luck with that.,1.0,,,,"['male', 'male', 'female', 'female', 'male', 'male', 'male', 'male', 'male', 'unknown', 'male', 'female', 'male']",male,0.23076923076923078,,none
s2107,TV Show,Rust Valley Restorers,,"Mike Hall, Michael Daingerfield",Canada,"August 21, 2020",8,2020,2020,TV-14,,"International TV Shows, Reality TV","Old-school auto collector Mike Hall, his pal Avery Shoaf and son Connor Hall go the extra mile to restore retro cars – and hopefully turn a profit.",3.0,tt9498102,7.7,2872.0,"['male', 'male']",equal,0.0,,none
s2109,TV Show,Goedam,Hong Won-ki,"SEOLA, Lee Hyun-joo, Song Chae-yun, Han Ga-rim, Shim So-young",South Korea,"August 20, 2020",8,2020,2020,TV-MA,,"International TV Shows, TV Horror, TV Mysteries","When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends.",1.0,tt0359337,3.5,16.0,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown']",equal,0.0,['unknown'],none
s2113,TV Show,DeMarcus Family Rules,,,United States,"August 19, 2020",8,2020,2020,TV-14,,Reality TV,Rascal Flatts bassist Jay DeMarcus and ex-beauty queen Allison DeMarcus write their own rules for juggling family and fun in this reality show.,1.0,tt12759420,6.4,112.0,,none,0.0,,none
s2114,TV Show,High Score,,,United States,"August 19, 2020",8,2020,2020,TV-14,,"Docuseries, Science & Nature TV","This docuseries traces the history of classic video games, featuring insights from the innovators who brought these worlds and characters to life.",1.0,tt0097506,5.8,69.0,,none,0.0,,none
s2119,TV Show,Glitch Techs,,"Ricardo Hurtado, Monica Ray, Luke Youngblood, Scott  Kreamer, Dan Milano, Gunnar Sizemore, Zehra Fazal, Sandeep Parikh",United States,"August 17, 2020",8,2020,2020,TV-Y7,,Kids' TV,Two teens work at a game store as a front for their actual job: Hunting video game monsters who've broken out into the real world.,2.0,tt7697062,7.7,1438.0,"['male', 'female', 'male', 'male', 'male', 'male', 'female', 'male']",male,0.25,,none
s2123,TV Show,Stranger,,"Seung-woo Cho, Doona Bae, Joon-hyuk Lee, Kyeong-yeong Lee, Jae-myung Yoo, Hye-sun Shin",South Korea,"August 16, 2020",8,2020,2020,TV-MA,,"Crime TV Shows, International TV Shows, Korean TV Shows","With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",2.0,tt0108229,6.9,14.0,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",equal,0.0,,none
s2124,TV Show,Dérè: An African Tale,,"Weruche Opia, Gbenro Ajibade, Ireti Doyle, Keppy Ekpenyong, Carol King, Shaffy Bello, Tosan Edremoda Ugbeye, Nina Iphechukwude Anyianuka, Pearl Nkiru Waturuocha, Emmanuel Ikubese, Omowunmi Dada, Paul Adams, Charles Ukpong, Monica Friday, Kevin Ushi",,"August 15, 2020",8,2020,2016,TV-PG,,"International TV Shows, Romantic TV Shows, TV Dramas","After experiencing a tragic loss, a woman must resist a new family dynamic that could control the future of her father's company and her life.",1.0,,,,"['female', 'male', 'unknown', 'unknown', 'male', 'female', 'female', 'female', 'female', 'male', 'female', 'male', 'male', 'female', 'male']",female,0.4666666666666667,,none
s2125,TV Show,Rita,,"Mille Dinesen, Carsten Bjørnlund, Lise Baastrup, Nikolaj Groth, Ellen Hillingsø, Morten Vang Simonsen, Lykke Sand Michelsen, Carsten Norgaard, Sara Hjort Ditlevsen, Alexandre Willaume",Denmark,"August 15, 2020",8,2020,2020,TV-MA,,"International TV Shows, TV Comedies, TV Dramas","Independent, outspoken and adored by her students, schoolteacher Rita fares less well with adults in this comedy-drama from Denmark.",5.0,tt0055241,6.0,144.0,"['female', 'male', 'female', 'male', 'female', 'male', 'female', 'male', 'female', 'male']",equal,0.5,,none
s2126,TV Show,Takki,,"Moayed Althagafi, Khairiah Abulaban, Ali Alsharif, Adel Redwan, Redwan Alremey, Hind Alsaigh, Reem Alhabib, Khaled Bamashmoos, Fahad Ghazoli, Dareen Albayedh, Naif Althufairi, Mohammad Balkhi",Saudi Arabia,"August 15, 2020",8,2020,2014,TV-14,,"International TV Shows, TV Dramas","In Jeddah, Saudi Arabia, a young aspiring filmmaker and his circle of friends grapple with family expectations, gender roles, romance and rivalry.",2.0,tt6052432,6.6,277.0,"['male', 'unknown', 'male', 'male', 'unknown', 'female', 'female', 'male', 'male', 'female', 'unknown', 'male']",male,0.25,,none
s2128,TV Show,3%,,"João Miguel, Bianca Comparato, Michel Gomes, Rodolfo Valente, Vaneza Oliveira, Rafael Lozano, Viviane Porto, Mel Fronckowiak, Sergio Mamberti, Zezé Motta, Celso Frateschi",Brazil,"August 14, 2020",8,2020,2020,TV-MA,,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor.",4.0,tt2096351,7.8,2220.0,"['unknown', 'female', 'male', 'male', 'female', 'male', 'female', 'female', 'male', 'female', 'male']",female,0.45454545454545453,,none
s2134,TV Show,Teenage Bounty Hunters,,"Anjelica Bette Fellini, Maddie Phillips, Kadeem Hardison, Virginia Williams, Mackenzie Astin, Shirley Rumierk, Myles Evans, Devon Hales, Spencer House, Eric Graise, Charity Cervantes, Wynn Everett, Method Man",United States,"August 14, 2020",8,2020,2020,TV-MA,,"Crime TV Shows, TV Comedies, TV Dramas",Twin sisters Sterling and Blair balance teen life at an elite Southern high school with an unlikely new career as butt-kicking bounty hunters.,1.0,tt10584608,7.6,11533.0,"['female', 'female', 'male', 'female', 'male', 'female', 'male', 'female', 'male', 'male', 'female', 'female', 'male']",female,0.5384615384615384,,none
s2135,TV Show,The Great Heist,,"Andrés Parra, Christian Tappan, Marcela Benjumea, Juan Sebastián Calero, Waldo Urrego, Rodrigo Jerez, Katherine Vélez, Paula Castaño, Pedro Suárez, Édgar Vittorino, Ramsés Ramos, Juan Pablo Barragán",Colombia,"August 14, 2020",8,2020,2020,TV-MA,,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","In 1994, a team of thieves plans an ambitious heist to steal millions from Colombia's Bank of the Republic. Inspired by true events.",1.0,tt10948718,7.1,7984.0,"['male', 'male', 'female', 'male', 'male', 'male', 'female', 'female', 'male', 'male', 'male', 'male']",male,0.25,,none
s2136,TV Show,The Legend of Korra,,"Janet Varney, David Faustino, P.J. Byrne, J.K. Simmons, Dee Bradley Baker, Seychelle Gabriel, Logan Wells, Jeff Bennett, Kiernan Shipka",United States,"August 14, 2020",8,2020,2014,TV-Y7,,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",A female avatar who can control the elements fights to keep her city safe from the evil forces of both the physical and spiritual worlds.,4.0,tt1695360,8.4,119427.0,"['female', 'male', 'male', 'male', 'male', 'female', 'unknown', 'male', 'female']",male,0.3333333333333333,,none
s2137,TV Show,Zoids Wild,,"Kensho Ono, Takahiro Sakurai, Mikako Komatsu, Etsuko Kozakura, Subaru Kimura, Kaito Ishikawa, Ami Koshimizu, Yoji Ikuta, Hayato Kimura, Kotaro Nishiyama, Takuya Kirimoto, Tomokazu Seki, Suzuko Mimori",Japan,"August 14, 2020",8,2020,2018,TV-Y7,,"Anime Series, Kids' TV",A quest for freedom and legendary treasure begins when a cheerful young adventurer follows his father's footsteps to become the greatest Zoids hunter.,1.0,tt12317724,6.5,28.0,"['unknown', 'male', 'female', 'female', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'male', 'female']",male,0.3076923076923077,,none
s2141,TV Show,(Un)Well,,,United States,"August 12, 2020",8,2020,2020,TV-MA,,Reality TV,"This docuseries takes a deep dive into the lucrative wellness industry, which touts health and healing. But do the products live up to the promises?",1.0,tt12759384,6.4,1072.0,,none,0.0,,none
s2145,TV Show,GAME ON: A Comedy Crossover Event,,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Paul Wight, Allison Munn, Gabriel Iglesias, Sherri Shepherd, Paulina Chávez, Jencarlos Canela",United States,"August 10, 2020",8,2020,2020,TV-G,,"Kids' TV, TV Comedies","Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series.",1.0,,,,"['female', 'female', 'male', 'male', 'female', 'male', 'female', 'female', 'male']",female,0.5555555555555556,,none
s2146,TV Show,Terrace House: Tokyo 2019-2020,,"You, Reina Triendl, Yoshimi Tokui, Azusa Babazono, Ryota Yamasato, Shono Hayama",Japan,"August 10, 2020",8,2020,2019,TV-MA,,"International TV Shows, Reality TV","Six strangers share a fabulous house in Tokyo, looking for love while living under the same roof. With no script, what happens next is all up to them.",2.0,tt10686814,7.5,711.0,"['female', 'female', 'male', 'female', 'male', 'unknown']",female,0.5,,none
s2149,TV Show,The Governor,,"Caroline Chikezie, Bimbo Manuel, Lord Frank, Edmond Enaibe, Taiwo Obileye, Jude Chukwuka, Kunle Coker, Paul Christian Chukwudi, Samuel Abiola Robinson, Simi Adejumo, Ani Iyoho",Nigeria,"August 8, 2020",8,2020,2016,TV-14,,"International TV Shows, TV Dramas","When sudden tragedy forces a deputy to step into the role of governor, she faces grueling political and personal tests in order to lead her state.",1.0,,,,"['female', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",male,0.09090909090909091,,none
s2152,TV Show,High Seas,,"Ivana Baquero, Jon Kortajarena, Alejandra Onieva, Eloy Azorín, Chiqui Fernández, Tamar Novas, Daniel Lundh, Manuela Vellés, Natalia Rodríguez, Laura Prats, Ignacio Montes, Begoña Vargas, Luis Bermejo, Pepe Ocio, Ben Temple, Félix Gómez, Antonio Durán 'Morris', Eduardo Blanco, José Sacristán",Spain,"August 7, 2020",8,2020,2020,TV-MA,,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.,3.0,tt0019982,5.6,14.0,"['female', 'male', 'female', 'male', 'female', 'male', 'male', 'female', 'female', 'female', 'male', 'female', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",male,0.3684210526315789,,none
s2153,TV Show,Selling Sunset,,,,"August 7, 2020",8,2020,2020,TV-MA,,Reality TV,The elite real estate brokers at The Oppenheim Group sell the luxe life to affluent buyers in LA. The drama ramps up when a new agent joins the team.,3.0,tt9817298,6.4,6378.0,,none,0.0,,none
s2154,TV Show,Sing On! Germany,,Palina Rojinski,Germany,"August 7, 2020",8,2020,2020,TV-PG,,"International TV Shows, Reality TV","In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros.",1.0,tt12748264,5.5,138.0,['female'],equal,1.0,,none
s2157,TV Show,Tiny Creatures,,Mike Colter,United States,"August 7, 2020",8,2020,2020,TV-PG,,"Docuseries, Science & Nature TV, TV Action & Adventure",Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.,1.0,tt12759334,5.0,1250.0,['male'],equal,0.0,,none
s2158,TV Show,Wizards: Tales of Arcadia,,"Colin O'Donoghue, David Bradley, Lena Headey, Emile Hirsch, Lexi Medrano, Steven Yeun, Alfred Molina, James Faulkner, Stephanie Beatriz, John Rhys-Davies",United States,"August 7, 2020",8,2020,2020,TV-Y7,,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Merlin’s apprentice joins Arcadia’s heroes on a time-bending adventure in Camelot, where conflict is brewing between the human, troll and magical worlds.",1.0,tt7736558,8.1,3709.0,"['male', 'male', 'female', 'male', 'female', 'male', 'male', 'male', 'female', 'male']",male,0.3,,none
s2159,TV Show,Word Party Songs,,,United States,"August 7, 2020",8,2020,2020,TV-Y,,Kids' TV,"Sing along and dance with Bailey, Franny, Kip, Lulu and Tilly in this collection of music videos that will get you in the mood to move and groove!",1.0,tt12748268,3.7,19.0,,none,0.0,,none
s2161,TV Show,Ever After High,,"Jonquil Goode, Karen Strassman, Audu Paden, Julie Maddalena, Marieve Herington, Rena Strober, Evan Smith, Wendee Lee, Haviland Stillwell, Valerie Arem, Cam Clarke, Colleen Foy, Cindy Robinson, Joe Sanfelippo, Jamieson Price, Debi Derryberry, Lindsey Ames, Rajo Zakic, Erin Fitzgerald, Malcolm Danare",Canada,"August 6, 2020",8,2020,2016,TV-Y7,,Kids' TV,The kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.,5.0,tt3312378,7.7,1186.0,"['female', 'female', 'unknown', 'female', 'female', 'female', 'male', 'female', 'female', 'female', 'male', 'female', 'female', 'male', 'male', 'female', 'female', 'male', 'unknown', 'male']",female,0.6,,none
s2163,TV Show,The Rain,,"Alba August, Lucas Lynggaard Tønnesen, Mikkel Boe Følsgaard, Lukas Løkken, Jessica Dinnage, Sonny Lindberg, Angela Bundalovic, Lars Simonsen","Denmark, United States","August 6, 2020",8,2020,2020,TV-MA,,"International TV Shows, TV Dramas, TV Mysteries","Six years after a brutal virus wipes out most of Scandinavia's population, two siblings join a band of young survivors seeking safety – and answers.",3.0,tt0296164,6.6,20.0,"['female', 'male', 'male', 'male', 'female', 'male', 'female', 'male']",male,0.375,,none
s2166,TV Show,World's Most Wanted,,,United States,"August 5, 2020",8,2020,2020,TV-14,,"Crime TV Shows, Docuseries, International TV Shows","Suspected of heinous crimes, they’ve avoided capture despite massive rewards and global investigations. A docuseries profiling the world’s most wanted.",1.0,,,,,none,0.0,,none
s2169,TV Show,Mystery Lab,,"Felipe Castanhari, Lilian Regina, Bruno Miranda, Guilherme Briggs",Brazil,"August 4, 2020",8,2020,2020,TV-PG,,"Docuseries, International TV Shows, Science & Nature TV","Host Felipe Castanhari explores science, history, mysteries and marvels, uncovering mind-blowing facts with help from his lab buddies.",1.0,tt12723962,7.4,785.0,"['male', 'female', 'male', 'male']",male,0.25,,none
