show_id,type,title,director,cast,country,date_added,month_added,year_added,release_year,rating,length,listed_in,description,titleId,averageRating,numVotes,cast_genders,cast_majority,cast_ratio,director_genders,director_majority
s1042,Movie,GANTZ:O,"Keiichi Sato, Yasushi Kawamura","Daisuke Ono, M・A・O, Tomohiro Kaku, Saori Hayami, Shuichi Ikeda, Kendo Kobayashi, Razor Ramon RG, Razor Ramon HG, Masane Tsukayama, Masaya Onosaka, Kenjiro Tsuda, Teruaki Ogawa, Hisanori Yoshida, Yuki Kaji",Japan,"April 15, 2021",4,2021,2016,TV-MA,96,"Action & Adventure, Anime Features, Horror Movies",Teams of recently deceased people who've been revived and given high-tech weapons must cooperate to defeat an army of monsters in Tokyo and Osaka.,,,,"['male', 'unknown', 'male', 'female', 'male', 'unknown', 'unknown', 'unknown', 'male', 'male', 'male', 'male', 'female', 'unknown']",male,0.14285714285714285,"['male', 'male']",male
s1047,Movie,Only Mine,Michael Civille,"Amber Midthunder, Brett Zimmerman, Chris Browning, Walter Fauntleroy, Claudia Ferri, Lorenzo James Henrie, Ellen Wroe, Ashley Holliday Tavares, Nancy Linehan Charles, Jonna Walsh",United States,"April 15, 2021",4,2021,2019,TV-14,88,Thrillers,"After dating a charming cop who turns into an obsessive stalker, a small-town girl must save herself from his deadly ways.",tt9271164,4.7,3207.0,"['female', 'male', 'unknown', 'male', 'female', 'male', 'female', 'female', 'female', 'female']",female,0.6,['male'],male
s1051,Movie,Ride or Die,Ryuichi Hiroki,"Kiko Mizuhara, Honami Sato, Yoko Maki, Anne Suzuki, Tetsushi Tanaka, Sara Minami, Yui Uemura, Shinya Niiro, Shunsuke Tanaka, Setsuko Karasuma",Japan,"April 15, 2021",4,2021,2021,TV-MA,143,"Dramas, International Movies, LGBTQ Movies","Rei helps the woman she’s been in love with for years escape her abusive husband. While on the run, their feelings for each other catch fire.",tt0313532,4.1,890.0,"['female', 'unknown', 'female', 'female', 'male', 'female', 'female', 'male', 'male', 'female']",female,0.6,['male'],male
s1053,Movie,The Master,Paul Thomas Anderson,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams, Laura Dern, Kevin J. O'Connor, Jesse Plemons, Rami Malek, Christopher Evan Welch, Madisen Beaty, Ambyr Childers, Price Carson",United States,"April 15, 2021",4,2021,2012,R,137,"Dramas, Independent Movies","A heavy-drinking loner finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion.""",,,,"['male', 'male', 'female', 'male', 'male', 'male', 'male', 'male', 'female', 'female', 'male']",male,0.2727272727272727,['male'],male
s1054,Movie,Time Is Illmatic,One9,"Nasir 'Nas' Jones, Busta Rhymes, Pete Rock, Pharrell Williams, Q-Tip, Swizz Beatz, Alicia Keys, DJ Premier",United States,"April 15, 2021",4,2021,2014,TV-MA,75,"Documentaries, Music & Musicals","Providing a behind-the-scenes look at the making of Nas's debut album, this documentary also delves into his deep connection to his New York roots.",tt3549508,7.0,3219.0,"['male', 'male', 'male', 'male', 'unknown', 'male', 'female', 'unknown']",male,0.125,['unknown'],none
s1055,Movie,Wave of Cinema: One Day We'll Talk About Today,Adriano Rudiman,"Isyana Sarasvati, Kunto Aji, Sisir Tanah, Chiki Fawzi, ARAH, Hindia, Ardhito Pramono, Rio Dewanto, Angga Dwimas Sasongko, Rachel Amanda",,"April 15, 2021",4,2021,2020,TV-14,71,"Documentaries, International Movies, Music & Musicals","Delve into a musical concert and relive moments from ""One Day We'll Talk About Today,"" a film about family and intergenerational trauma.",,,,"['female', 'male', 'unknown', 'female', 'unknown', 'unknown', 'male', 'male', 'unknown', 'female']",none,0.3,['male'],male
s1056,Movie,Zoot Suit,Luis Valdez,"Daniel Valdez, Edward James Olmos, Charles Aidman, Tyne Daly, John Anderson, Abel Franco, Mike Gomez, Francis X. McCarthy, Alma Martínez, Lupe Ontiveros, Tony Plana",United States,"April 15, 2021",4,2021,1981,R,103,"Cult Movies, Dramas, Music & Musicals","In this drama based on a 1940s trial, the members of a Mexican American gang are sentenced to San Quentin for a murder they may not have committed.",tt0083365,6.6,1242.0,"['male', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'female', 'female', 'male']",male,0.2727272727272727,['male'],male
s1067,Movie,The Soul,Cheng Wei-hao,"Chang Chen, Janine Chang, Christopher Lee, Anke Sun, Lin Hui-min, Samuel Ku, Zhang Bojia, Lu Hsueh-feng","China, Taiwan","April 14, 2021",4,2021,2021,TV-MA,130,"Dramas, International Movies, Thrillers","While investigating the death of a businessman, a prosecutor and his wife uncover occult secrets as they face their own life-and-death dilemma.",tt13598976,6.6,2815.0,"['unknown', 'female', 'male', 'female', 'female', 'male', 'unknown', 'unknown']",none,0.375,['unknown'],none
s1070,Movie,Uppena,Buchi Babu Sana,"Panja Vaisshnav Tej, Krithi Shetty, Vijay Sethupathi",India,"April 14, 2021",4,2021,2020,TV-14,145,"Dramas, International Movies, Romantic Movies","The son of a fishing community falls for a village head's daughter, but they face violent opposition from the girl’s doggedly old-fashioned father.",tt9633480,6.5,3894.0,"['male', 'female', 'male']",male,0.3333333333333333,['unknown'],none
s1071,Movie,Why Did You Kill Me?,Fredrick Munk,,United States,"April 14, 2021",4,2021,2021,TV-MA,84,Documentaries,The line between justice and revenge blurs when a devastated family uses social media to track down the people who killed 24-year-old Crystal Theobald.,tt14318430,5.6,4206.0,,none,0.0,['male'],male
s1072,Movie,Motu Patlu in Hong Kong: Kung Fu Kings 3,Suhas Kadav,"Saurav Chakraborty, Sankalp Rastogi, Anamaya Varma, Aditya Raaj, Manoj Pandey",,"April 13, 2021",4,2021,2017,TV-Y7,84,"Children & Family Movies, Music & Musicals","With a dangerous villain to defeat in Hong Kong, Motu takes his martial arts skills to the next level, training with a boneless master to face the foe.",,,,"['male', 'male', 'unknown', 'male', 'male']",male,0.0,['unknown'],none
s1073,Movie,Motu Patlu in the City of Gold,Suhas Kadav,"Saurav Chakraborty, Ganesh Diweker, Arpita Vora, Manoj Pandey, Mayur Vyas, Sanjeev Tiwari, Nandkishore Pandey, Aditya Raaj",,"April 13, 2021",4,2021,2018,TV-Y7,77,"Children & Family Movies, Comedies, Music & Musicals","Defeated by the strong yet naive Motu in a race, an evil horseback rider challenges him to a more dangerous mission: finding a lost city of treasure!",,,,"['male', 'male', 'female', 'male', 'male', 'male', 'male', 'male']",male,0.125,['unknown'],none
s1074,Movie,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,Suhas Kadav,"Saurav Chakraborty, Sanket Mhatre, Kamal Chaturvedi, Warren Dsouza, Trilok Patel, Manish Bhuvan",,"April 13, 2021",4,2021,2018,TV-Y7,86,"Children & Family Movies, Music & Musicals","While in Japan, best friends Motu and Patlu have only one month to train for an epic martial arts battle against two wicked but highly skilled brothers.",,,,"['male', 'male', 'male', 'male', 'male', 'male']",equal,0.0,['unknown'],none
s1075,Movie,Motu Patlu the Superheroes – Super Villains from Mars,Suhas Kadav,Saurav Chakraborty,,"April 13, 2021",4,2021,2019,TV-Y7,79,Children & Family Movies,"Friends Motu and Patlu must save the world from three space thieves, but the job gets much harder when a cosmic collision gives the enemies superpowers!",,,,['male'],equal,0.0,['unknown'],none
s1077,Movie,Shiva VS Autobots,Suhas Kadav,,,"April 13, 2021",4,2021,2018,TV-Y7,80,Children & Family Movies,"When an evil enemy gains control of a gadget that sends vehicles destructively spinning out of control, kid superhero Shiva must stop the chaos!",,,,,none,0.0,['unknown'],none
s1078,Movie,Shiva: Journey to Plunotaria,Suhas Kadav,,,"April 13, 2021",4,2021,2019,TV-Y7,81,Children & Family Movies,Young superhero Shiva must use his powers to thwart a scheming scientist’s plans to blast Earth with explosive pellets from planet Plunotaria.,,,,,none,0.0,['unknown'],none
s1079,Movie,Shiva: The Secret World Of Vedas City,Suhas Kadav,,,"April 13, 2021",4,2021,2017,TV-Y,78,Children & Family Movies,"When the residents of Vedas are ordered to evacuate by a prince who claims the town as his own, young Shiva sets out to save the city and its citizens.",,,,,none,0.0,['unknown'],none
s1081,Movie,New Gods: Nezha Reborn,Zhao Ji,"Yang Tianxiang, Zhang He, Xuan Xiaoming, Li Shimeng",China,"April 12, 2021",4,2021,2021,TV-14,118,"Action & Adventure, Anime Features, International Movies","While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones.",tt13269670,6.8,3175.0,"['unknown', 'unknown', 'unknown', 'unknown']",equal,0.0,['unknown'],none
s1084,Movie,The Stand-In,Jamie Babbit,"Drew Barrymore, Michael Zegen, T.J. Miller, Holland Taylor, Ellie Kemper, Andrew Rannells, Michelle Buteau",United States,"April 10, 2021",4,2021,2020,R,102,Comedies,"Her career in shambles, a reclusive movie star hires her stand-in to go to rehab for her, not expecting how much the look-alike will relish the role.",tt0234793,5.2,144.0,"['female', 'male', 'male', 'female', 'female', 'male', 'female']",female,0.5714285714285714,['unknown'],none
s1086,Movie,Night in Paradise,Park Hoon-jung,"Um Tae-goo, Jeon Yeo-been, Cha Seoung-won, Lee Ki-young, Park Ho-san",South Korea,"April 9, 2021",4,2021,2021,TV-MA,132,"Dramas, International Movies","Hiding out in Jeju Island following a brutal tragedy, a wronged mobster with a target on his back connects with a woman who has her own demons.",tt0038778,5.4,171.0,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown']",equal,0.0,['unknown'],none
s1087,Movie,Ojukokoro: Greed,Dare Olaitan,"Seun Ajayi, Zainab Balogun, Sammie Eddie, Linda Ejiofor, Charles Etubiebi, Shawn Faqua, Lord Frank, Ikubese Emmanuel Ifeanyi, Somkele Iyamah, Ali Nuhu, Wale Ojo",Nigeria,"April 9, 2021",4,2021,2016,TV-MA,108,"Dramas, International Movies, Thrillers","Down and out of luck, the manager of a shady gas station gets in over his head when he tries to steal from his grubby employers.",tt6660922,6.6,64.0,"['male', 'female', 'male', 'female', 'male', 'male', 'male', 'unknown', 'unknown', 'male', 'male']",male,0.18181818181818182,['male'],male
s1088,Movie,Roohi,Hardik Mehta,"Rajkummar Rao, Varun Sharma, Janhvi Kapoor, Manav Vij, Sarita Joshi, Anuraag Arora, Alexx O'Nell, Rajesh Jais",India,"April 9, 2021",4,2021,2021,TV-14,133,"Comedies, Horror Movies, International Movies","Hired to kidnap a bride, two bumbling pals face a wacky predicament when one falls for their abductee — and the other, for the spirit possessing her.",,,,"['male', 'male', 'female', 'male', 'female', 'unknown', 'male', 'male']",male,0.25,['unknown'],none
s1089,Movie,Thunder Force,Ben Falcone,"Melissa McCarthy, Octavia Spencer, Jason Bateman, Bobby Cannavale, Pom Klementieff, Melissa Leo, Taylor Mosby, Marcella Lowery, Melissa Ponzio",United States,"April 9, 2021",4,2021,2021,PG-13,107,"Action & Adventure, Comedies",Two childhood best friends reunite as an unlikely crime-fighting superhero duo when one invents a formula that gives ordinary people superpowers.,tt0490227,5.3,23.0,"['female', 'female', 'male', 'male', 'female', 'female', 'female', 'female', 'female']",female,0.7777777777777778,['male'],male
s1090,Movie,Two Distant Strangers,"Travon Free, Martin Desmond Roe","Joey Bada$$, Andrew Howard, Zaria",United States,"April 9, 2021",4,2021,2021,TV-MA,32,Dramas,"In this Oscar-nominated short film, a man trying to go home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.",tt13472984,6.9,15136.0,"['male', 'male', 'female']",male,0.3333333333333333,"['male', 'male']",male
s1091,Movie,Story of Kale: When Someone's in Love,Angga Dwimas Sasongko,"Ardhito Pramono, Aurélie Moeremans, Arya Saloka, Roy Sungkono, Gilbert Pohan, Azizah Hanum, Tanta Ginting",Indonesia,"April 8, 2021",4,2021,2020,TV-PG,78,"Dramas, International Movies, Romantic Movies","After leaving a toxic relationship, Dinda embarks on a romance with Kale, whose view on love soon shatters as he wrestles with his own insecurities.",tt13081264,6.4,279.0,"['male', 'female', 'male', 'male', 'male', 'female', 'male']",male,0.2857142857142857,['unknown'],none
s1093,Movie,Dolly Parton: A MusiCares Tribute,,Dolly Parton,,"April 7, 2021",4,2021,2021,TV-PG,55,"Documentaries, Music & Musicals","In a star-studded evening of music and memories, a community of iconic performers honor Dolly Parton as the MusiCares Person of the Year.",tt14299926,6.6,236.0,['female'],equal,1.0,,none
s1097,Movie,The Last Kids on Earth: Happy Apocalypse to You,Steve Rolston,"Nick Wolfhard, Charles Demers, Montse Hernandez, Garland Whitt, Bruce Campbell, Catherine O'Hara, Brian Drummond, Giles Panton",,"April 6, 2021",4,2021,2021,TV-Y7,92,"Children & Family Movies, Comedies","Help Jack and his monster-battling friends make choices to stay alive — and have some fun — in this interactive ""Last Kids on Earth"" adventure!",tt14318454,7.2,38.0,"['male', 'male', 'female', 'male', 'male', 'female', 'male', 'male']",male,0.25,['male'],male
s1098,Movie,Coded Bias,Shalini Kantayya,,"United States, China, United Kingdom","April 5, 2021",4,2021,2020,TV-MA,86,Documentaries,This documentary investigates the bias in algorithms after M.I.T. Media Lab researcher Joy Buolamwini uncovered flaws in facial recognition technology.,tt11394170,6.7,2329.0,,none,0.0,['female'],female
s1099,Movie,Mandela,Madonne Ashwin,"Yogi Babu, Sheela Rajkumar, Sangili Murugan, G. M. Sundhar",India,"April 5, 2021",4,2021,2021,TV-14,140,"Comedies, Dramas, International Movies","Amid a local election with two rivals vying to win by any means necessary, a barber lands in a curiously powerful position as the single deciding vote.",tt0093490,6.3,244.0,"['male', 'female', 'male', 'unknown']",male,0.25,['unknown'],none
s1100,Movie,The Fisherman's Diary,Enah Johnscott,"Kang Quintus, Faith Fidel, Casson Chinepoh, Ramsey Nouah, Ndamo Damaris, Neba Godwill Awantu, Onyama Laura, Prince Sube, Daphne Nije, Zoe Elora Ebai Mayohchu",Cameroon,"April 4, 2021",4,2021,2020,TV-MA,143,"Dramas, International Movies","Inspired by Nobel Peace Prize winner Malala Yousafzai, a young girl defies the expectations of her father and village to pursue an education",tt13297136,6.4,635.0,"['male', 'female', 'unknown', 'male', 'unknown', 'unknown', 'female', 'male', 'female', 'female']",female,0.4,['unknown'],none
s1101,Movie,What Lies Below,Braden R. Duemmler,"Ema Horvath, Trey Tucker, Mena Suvari, Haskiri Velazquez, Danny Corbo, Olan Montgomery, Troy Iwata",United States,"April 4, 2021",4,2021,2020,TV-MA,88,"Horror Movies, Thrillers","Back home at her lake house, a teenager begins to suspect that a sinister force lurks beneath the surface of her mother's too-perfect new lover.",tt1537134,8.2,1980.0,"['female', 'male', 'female', 'female', 'male', 'male', 'male']",male,0.42857142857142855,['male'],male
s1102,Movie,Escape from Planet Earth,Cal Brunker,"Rob Corddry, Brendan Fraser, Sarah Jessica Parker, William Shatner, Jessica Alba, Jane Lynch, George Lopez, Sofía Vergara, Craig Robinson, Ricky Gervais, Steve Zahn, Chris Parnell","United States, Canada","April 3, 2021",4,2021,2013,PG,89,"Children & Family Movies, Comedies, Sci-Fi & Fantasy","This all-ages animated comedy follows the adventures of astronaut Scorch Supernova, a hero of the blue aliens who has a vast appetite for adventure.",tt0061592,2.6,1210.0,"['male', 'male', 'female', 'male', 'female', 'female', 'male', 'female', 'male', 'male', 'male', 'unknown']",male,0.3333333333333333,['male'],male
s1103,Movie,Accepted,Steve Pink,"Justin Long, Jonah Hill, Adam Herschman, Columbus Short, Maria Thayer, Lewis Black, Blake Lively, Mark Derwin, Ann Cusack, Robin Lord Taylor, Hannah Marks, Anthony Heald",United States,"April 2, 2021",4,2021,2006,PG-13,93,Comedies,"Rejected by every college he applied to, a high school senior invents a fake university that will fool his parents and help his fellow outcasts.",tt0384793,6.4,132153.0,"['male', 'male', 'male', 'male', 'female', 'male', 'female', 'male', 'female', 'male', 'female', 'male']",male,0.3333333333333333,['male'],male
s1104,Movie,Air Strike,Xiao Feng,"Bruce Willis, Liu Ye, Song Seung-heon, William Chan Wai-ting, Fan Wei, Wu Gang, Ma Su, Janine Chang, Che Yongli, Feng Yuanzheng, Geng Le",China,"April 2, 2021",4,2021,2018,R,97,"Action & Adventure, Dramas, International Movies",The residents of Chongqing try to survive Japanese air raids as a U.S. military advisor trains a squadron of Chinese pilots desperate to fight back.,tt0047805,4.7,57.0,"['male', 'male', 'male', 'male', 'unknown', 'unknown', 'unknown', 'female', 'unknown', 'unknown', 'unknown']",none,0.09090909090909091,['unknown'],none
s1105,Movie,An American Girl: McKenna Shoots for the Stars,Vince Marcello,"Jade Pettyjohn, Kerris Dorsey, Nia Vardalos, Ian Ziering, Ysa Penarejo, Cathy Rigby, Kally Berard, Talia Pura, Paula Rivera, George Chiang","United States, Canada","April 2, 2021",4,2021,2012,TV-Y,94,"Children & Family Movies, Comedies, Dramas","A talented young gymnast struggles with her schoolwork and an injury. But with help from her tutor, she gets her confidence back.",tt1969175,5.7,797.0,"['female', 'female', 'female', 'male', 'female', 'female', 'female', 'female', 'female', 'male']",female,0.8,['male'],male
